actual,1-day ahead,2-day ahead
0.2681822683971658,0.381111204624176,0.36781737208366394
0.3010761674325151,0.3035091757774353,0.2950725853443146
0.18262346432348867,0.2980148494243622,0.2932738959789276
0.2609677282422982,0.29946449398994446,0.29476314783096313
0.1626755880053627,0.2983261048793793,0.293727308511734
0.24086199516790296,0.2913847267627716,0.28816699981689453
0.2757651409833282,0.3152293860912323,0.31314215064048767
0.22056789520787562,0.37281712889671326,0.36128270626068115
0.14797456958608807,0.32527849078178406,0.31310856342315674
0.31671592504943524,0.31693100929260254,0.30603769421577454
0.19037392153325336,0.30777812004089355,0.2972056567668915
0.2785919707951735,0.31041520833969116,0.2997240126132965
0.2652090783995359,0.30962619185447693,0.2988111972808838
0.23826509676574936,0.373685359954834,0.3645246922969818
0.08766538948312316,0.4445820152759552,0.42791232466697693
0.4665015526810205,0.34996259212493896,0.3386210799217224
0.31706833915236665,0.3864120543003082,0.37454989552497864
0.22064129638866187,0.4268140494823456,0.4141281247138977
0.27735962687438315,0.4574456214904785,0.44022518396377563
0.36987031868493375,0.463527649641037,0.44591525197029114
0.3494042123434255,0.4007713794708252,0.3893759548664093
0.3373053984357589,0.38043296337127686,0.378108948469162
0.3546970565242153,0.37595734000205994,0.3740502595901489
0.2354935389273876,0.3628048896789551,0.36306267976760864
0.34482106030216514,0.38344258069992065,0.3815692663192749
0.2786056782445974,0.3987974524497986,0.39759957790374756
0.3010071880096075,0.5257951021194458,0.505710780620575
0.3865956178610719,0.5178449153900146,0.4982282519340515
0.3033971481430385,0.4341898560523987,0.42147400975227356
0.29391291966904026,0.36789703369140625,0.3596641421318054
0.40317323032406177,0.37891730666160583,0.37017011642456055
0.41671176859702924,0.37047088146209717,0.36224043369293213
0.2975900535209573,0.38108524680137634,0.3717873990535736
0.16575313148892967,0.44926804304122925,0.4350883662700653
0.17622562284881477,0.4408356547355652,0.4273354709148407
0.5446690402662959,0.44084620475769043,0.4274306893348694
0.37047256210801116,0.4429158568382263,0.42958956956863403
0.326694063878483,0.5124172568321228,0.5007423162460327
0.244280014008129,0.5138823390007019,0.5024056434631348
0.3136339598079895,0.5144942402839661,0.5028865933418274
0.45166885985857447,0.5153731107711792,0.5036073923110962
0.47355064867808777,0.4977508783340454,0.48672065138816833
0.2018519206347521,0.39723145961761475,0.39307013154029846
0.15379006554813876,0.39929500222206116,0.39549872279167175
0.2232943511158748,0.3990328013896942,0.39553818106651306
0.2681858058034688,0.3990006446838379,0.3957446813583374
0.21094526571227445,0.4206632971763611,0.41744282841682434
0.42059805159660824,0.3413873612880707,0.337890625
0.2710829415655852,0.2797233462333679,0.27871838212013245
0.2504664954562016,0.3685671091079712,0.3758156895637512
0.20799595320718944,0.36875277757644653,0.37602129578590393
0.23059467337358902,0.3713107109069824,0.3785933554172516
0.5095739901589357,0.37573498487472534,0.38374215364456177
0.3284901819288061,0.40280455350875854,0.41242799162864685
0.34381599473633934,0.4274657368659973,0.42010053992271423
0.31472259659772256,0.42690008878707886,0.4195480942726135
0.3482669362170269,0.4267229437828064,0.41944649815559387
0.3917235304729865,0.42678043246269226,0.4194989502429962
0.3750172448557269,0.4269323945045471,0.4196421205997467
0.3367818623029222,0.42369934916496277,0.4182935357093811
0.3507612498363949,0.47488120198249817,0.459679514169693
0.39196142104686,0.4726044535636902,0.45621123909950256
0.39532593661675386,0.4635736048221588,0.4475051164627075
0.33098714860290135,0.46359390020370483,0.44882139563560486
0.2784491480156919,0.4629950523376465,0.4483284652233124
0.29443026534084676,0.4579628109931946,0.44477251172065735
0.30993294846352754,0.46405649185180664,0.4512391984462738
0.29185857095860174,0.4855559170246124,0.4731628894805908
0.4303935718252662,0.5077902674674988,0.49093520641326904
0.14384243684845396,0.47084736824035645,0.45650145411491394
0.39602103695528357,0.41280218958854675,0.4047761857509613
0.29343625416971764,0.4119665026664734,0.4040554463863373
0.3417908296279002,0.42008355259895325,0.41198253631591797
0.26107517695875027,0.4193795621395111,0.41176849603652954
